"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"EVBG","Everbridge, Inc.","73.23","2402520759.48","n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/evbg",
"EVER","EverQuote, Inc.","7.45","186448117.85","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ever",
"MRAM","Everspin Technologies, Inc.","8.4","143590221.6","n/a","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/mram",
"EVTC","Evertec, Inc.","28.71","2077992764.1","n/a","2013","Technology","EDP Services","https://www.nasdaq.com/symbol/evtc",
"EVOL","Evolving Systems, Inc.","1.27","15388607.78","n/a","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/evol",
"AQUA","Evoqua Water Technologies Corp.","13.03","1487010207.26","n/a","2017","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aqua",
"EXTN","Exterran Corporation","18.16","656342170.4","n/a","2015","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/extn",
"EXTR","Extreme Networks, Inc.","7.72","901384258.68","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/extr",
"FFIV","F5 Networks, Inc.","151.75","9020222282.75","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","173.37","494796211626","n/a","2012","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/fb",
"FDS","FactSet Research Systems Inc.","234.14","8905624945.8","n/a","1996","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/fds",
"SFUN","Fang Holdings Limited","1.39","621086055","n/a","2010","Technology","EDP Services","https://www.nasdaq.com/symbol/sfun",
"FNSR","Finisar Corporation","23.82","2808457844.64","n/a","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/fnsr",
"FEYE","FireEye, Inc.","17","3452589670","n/a","2013","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/feye",
"FSLR","First Solar, Inc.","54.71","5738782034.12","n/a","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/fslr",
"FISV","Fiserv, Inc.","86.08","33707806463.68","n/a","1986","Technology","EDP Services","https://www.nasdaq.com/symbol/fisv",
"FIT","Fitbit, Inc.","5.92","1496140447.84","n/a","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/fit",
"FIVN","Five9, Inc.","54.45","3226328463.6","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/fivn",
"FLEX","Flex Ltd.","10.14","5287173744.06","n/a","1994","Technology","Electrical Products","https://www.nasdaq.com/symbol/flex",
"FPAY","FlexShopper, Inc.","0.8672","15245263.264","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpay",
"FPAYW","FlexShopper, Inc.","0.23","0","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpayw",
"FSCT","ForeScout Technologies, Inc.","44.09","1963038381.42","n/a","2017","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/fsct",
"FRSX","Foresight Autonomous Holdings Ltd.","1.97","3280077.58","1665014","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/frsx",
"FORM","FormFactor, Inc.","15.42","1148457621.9","n/a","2003","Technology","Semiconductors","https://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","42","6475854","154187","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/forty",
"FTNT","Fortinet, Inc.","83.66","14275212915.86","n/a","2009","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ftnt",
"FSNN","Fusion Connect, Inc.","1.78","146161086.6","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/fsnn",
"GDI","Gardner Denver Holdings, Inc.","27.72","5513086877.76","n/a","2017","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gdi",
"GTES","Gates Industrial Corporation plc","15.42","4470118171.44","n/a","2018","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gtes",
"GDS","GDS Holdings Limited","35.14","1784365731.82","50778763","2016","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/gds",
"JOB","GEE Group Inc.","1.22","14299579.74","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/job",
"GFN","General Finance Corporation","9.4","284912317.4","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","100.8501","0","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","25.5","0","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/gfnsl",
"GIGM","GigaMedia Limited","2.74","30283123.9","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/gigm",
"GILT","Gilat Satellite Networks Ltd.","8.8423","487883690.9261","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/gilt",
"GSB","GlobalSCAPE, Inc.","6.25","107068237.5","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gsb",
"GLOB","Globant S.A.","71.58","2569722000","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/glob",
"GLUU","Glu Mobile Inc.","9.28","1337437386.24","n/a","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/gluu",
"GDDY","GoDaddy Inc.","75.43","13227121032.34","n/a","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/gddy",
"GHM","Graham Corporation","21.58","212219489.56","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ghm",
"GEC","Great Elm Capital Group, Inc. ","3.765","97900598.475","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gec",
"GRNQ","Greenpro Capital Corp.","2.78","152108497.86","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/grnq",
"GSUM","Gridsum Holding Inc.","4","63484084","15871021","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gsum",
"GRPN","Groupon, Inc.","3.39","1933366229.58","n/a","2011","Technology","Advertising","https://www.nasdaq.com/symbol/grpn",
"GVP","GSE Systems, Inc.","3.02","59895971.06","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gvp",
"GSIT","GSI Technology, Inc.","7.85","173046051.55","n/a","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/gsit",
"GTYH","GTY Technology Holdings, Inc.","8.1625","395971266.05","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/gtyh",
"GTYHW","GTY Technology Holdings, Inc.","0.6","0","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/gtyhw",
"GWRE","Guidewire Software, Inc.","93.54","7615529447.82","n/a","2012","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gwre",
"HLIT","Harmonic Inc.","5.66","501921442","n/a","1995","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/hlit",
"HHS","Harte-Hanks, Inc.","4","25016092","n/a","1993","Technology","Advertising","https://www.nasdaq.com/symbol/hhs",
"HSTM","HealthStream, Inc.","27.4","885825806.6","n/a","2000","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/hstm",
"HSII","Heidrick & Struggles International, Inc.","41.16","781395599.04","n/a","1999","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/hsii",
"HPE","Hewlett Packard Enterprise Company","15.52","21268271014.24","n/a","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hpe",
"HIMX","Himax Technologies, Inc.","3.71","401044796.88","108098328","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/himx",
"HPQ","HP Inc.","19.61","30071970670.59","n/a","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hpq",
"HMI","Huami Corporation","16.75","995521443","n/a","2018","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hmi",
"HUBS","HubSpot, Inc.","166.82","6608243996.4","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/hubs",
"HSON","Hudson Global, Inc.","1.52","48495600","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/hson",
"HUYA","HUYA Inc.","25.1","5115306155.8","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/huya",
"ICHR","Ichor Holdings","20.25","450248787","n/a","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/ichr",
"ICLK","iClick Interactive Asia Group Limited","4.34","78508482.08","18089512","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/iclk",
"INVE","Identiv, Inc.","5.48","84843634.2","n/a","n/a","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/inve",
"IEC","IEC Electronics Corp.","7.13","73147839.32","n/a","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/iec",
"INFO","IHS Markit Ltd.","54.39","21723683474.43","n/a","1996","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/info",
"ITW","Illinois Tool Works Inc.","145.23","47651180463.09","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/itw",
"IMMR","Immersion Corporation","8.38","258561296.6","n/a","1999","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/immr",
"INFY","Infosys Limited","10.55","45873738998.3","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/infy",
"INOD","Innodata Inc.","1.47","38039857.38","n/a","1993","Technology","EDP Services","https://www.nasdaq.com/symbol/inod",
"ISSC","Innovative Solutions and Support, Inc.","3.06","51736901.04","n/a","2000","Technology","EDP Services","https://www.nasdaq.com/symbol/issc",
"INOV","Inovalon Holdings, Inc.","12.82","1957033164.26","n/a","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/inov",
"IPHI","Inphi Corporation","43.88","1952166393.88","n/a","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/iphi",
"INPX","Inpixon ","1.42","9288903.02","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/inpx",
"NSP","Insperity, Inc.","123.53","5057022469.18","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/nsp",
"INSE","Inspired Entertainment, Inc.","6.85","147237414.05","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/inse",
"INST","Instructure, Inc.","43.76","1566934493.36","n/a","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/inst",
"IDTI","Integrated Device Technology, Inc.","48.35","6250848522","n/a","1984","Technology","Semiconductors","https://www.nasdaq.com/symbol/idti",
"INTC","Intel Corporation","54.37","244501890000","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/intc",
"IDN","Intellicheck, Inc.","2.62","40973564.3","n/a","1999","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/idn",
"INS","Intelligent Systems Corporation","24.89","219479721.32","n/a","1992","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ins",
"IMI","Intermolecular, Inc.","0.945","47021521.68","n/a","2011","Technology","Semiconductors","https://www.nasdaq.com/symbol/imi",
"INAP","Internap Corporation","5.65","144145704.1","n/a","1999","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/inap",
"IBM","International Business Machines Corporation","138.56","123299868431.36","n/a","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/ibm",
"IIJI","Internet Initiative Japan, Inc.","10.353","17343159.246","1675182","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/iiji",
"IPG","Interpublic Group of Companies, Inc. (The)","22.23","8556605475.21","n/a","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/ipg",
"INXN","InterXion Holding N.V.","65.33","4682397090","n/a","2011","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/inxn",
"IVAC","Intevac, Inc.","6.17","141366534.06","n/a","1995","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ivac",
"INTU","Intuit Inc.","253.65","65713864928.1","n/a","1993","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/intu",
"IPGP","IPG Photonics Corporation","153.9","8150853185.1","n/a","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/ipgp",
"JCOM","j2 Global, Inc.","84.58","4123794744.1","n/a","1999","Technology","Telecommunications Equipment","https://www.nasdaq.com/symbol/jcom",
"JBL","Jabil Inc.","27.66","4279420440.48","n/a","1993","Technology","Electrical Products","https://www.nasdaq.com/symbol/jbl",
"JKHY","Jack Henry & Associates, Inc.","135.7","10472866112.7","n/a","1985","Technology","EDP Services","https://www.nasdaq.com/symbol/jkhy",
"JT","Jianpu Technology Inc.","6.32","1061870290.32","n/a","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/jt",
"JKS","JinkoSolar Holding Company Limited","18.44","723078204.96","n/a","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/jks",
"JMU","JMU Limited","2","5127268","2563634","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/jmu",
"JBT","John Bean Technologies Corporation","91.37","2880199586.49","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/jbt",
"JNPR","Juniper Networks, Inc.","26.46","9206028291.6","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/jnpr",
"KAI","Kadant Inc","87.37","971685717.11","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kai",
"KELYA","Kelly Services, Inc.","22.29","866458484.88","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","20.91","812815025.52","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/kelyb",
"KTCC","Key Tronic Corporation","6.44","69292339.2","n/a","1983","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ktcc",
"KFRC","Kforce, Inc.","35.76","924330845.28","n/a","1995","Technology","Professional Services","https://www.nasdaq.com/symbol/kfrc",
"KE","Kimball Electronics, Inc.","16.57","423290973.11","n/a","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/ke",
"KOPN","Kopin Corporation","1.66","127175093.32","n/a","1992","Technology","Semiconductors","https://www.nasdaq.com/symbol/kopn",
"KFY","Korn Ferry ","46.85","2643277000","n/a","1999","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/kfy",
"KLIC","Kulicke and Soffa Industries, Inc.","22.69","1500731688.85","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/klic",
"KVHI","KVH Industries, Inc.","10.67","189328170.57","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/kvhi",
"LLL","L3 Technologies, Inc.","207.88","16499091558.6","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/lll",
"LRCX","Lam Research Corporation","170.41","26003450496.14","n/a","1984","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lrcx",
"LTRX","Lantronix, Inc.","2.83","62863409.77","n/a","2000","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/ltrx",
"LSCC","Lattice Semiconductor Corporation","13","1710778316","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/lscc",
"LEAF","Leaf Group Ltd.","8.15","208145091.25","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/leaf",
"LDOS","Leidos Holdings, Inc.","63.35","9259292318.15","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ldos",
"LTRPA","Liberty TripAdvisor Holdings, Inc.","14.44","1084107259.2","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ltrpa",
"LTRPB","Liberty TripAdvisor Holdings, Inc.","14.95","1122396366","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ltrpb",
"LPTH","LightPath Technologies, Inc.","1.75","45170359.5","n/a","1996","Technology","Semiconductors","https://www.nasdaq.com/symbol/lpth",
"LECO","Lincoln Electric Holdings, Inc.","85.17","5386018445.82","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/leco",
"LN","LINE Corporation","35.49","8457118793.76","n/a","2016","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ln",
"LIQT","LiqTech International, Inc.","2.24","163308425.28","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/liqt",
"LPSN","LivePerson, Inc.","28.59","1827948108.75","n/a","2000","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/lpsn",
"RAMP","LiveRamp Holdings, Inc.","59.71","4073888685.23","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ramp",
"LOGI","Logitech International S.A.","37.88","6278670683.76","n/a","1997","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","81.12","4124099996.64","n/a","2009","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/logm",
"LORL","Loral Space and Communications, Inc.","38.76","1198953428.76","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/lorl",
"LKCO","Luokung Technology Corp","8","11240000","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/lkco",
"LXFT","Luxoft Holding, Inc.","58.59","1991644538.31","n/a","2013","Technology","EDP Services","https://www.nasdaq.com/symbol/lxft",
"MTSI","MACOM Technology Solutions Holdings, Inc.","18.6","1216167286.8","n/a","2012","Technology","Semiconductors","https://www.nasdaq.com/symbol/mtsi",
"MGIC","Magic Software Enterprises Ltd.","8.55","416876590.8","n/a","1991","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mgic",
"MX","MagnaChip Semiconductor Corporation","7.5","255685335","n/a","2011","Technology","Semiconductors","https://www.nasdaq.com/symbol/mx",
"MJCO","Majesco","7.26","310713371.1","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mjco",
"MAMS","MAM Software Group, Inc.","8.56","107895975.2","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mams",
